PERMNO,date,TICKER,HSICMG,BIDLO,ASKHI,PRC,VOL,OPENPRC,sprtrn
84398,03/01/2017,SPY,67,238.37000,240.32001,239.78000,149158170,238.39000,0.013674
84398,03/02/2017,SPY,67,238.21001,239.57001,238.27000,70245978,239.56000,-0.005860
84398,03/03/2017,SPY,67,237.73000,238.61000,238.42000,81974300,238.17000,0.000504
84398,03/06/2017,SPY,67,237.00999,238.12000,237.71001,55391533,237.50000,-0.003277
84398,03/07/2017,SPY,67,236.75999,237.77000,237.00000,65103737,237.36000,-0.002913
84398,03/08/2017,SPY,67,236.39999,237.64000,236.56000,78168795,237.34000,-0.002284
84398,03/09/2017,SPY,67,235.74001,237.24001,236.86000,90683918,236.70000,0.000800
84398,03/10/2017,SPY,67,236.59000,238.02000,237.69000,81991652,237.97000,0.003269
84398,03/13/2017,SPY,67,237.24001,237.86000,237.81000,57256824,237.62000,0.000367
84398,03/14/2017,SPY,67,236.19000,237.24001,236.89999,59880778,237.17999,-0.003379
84398,03/15/2017,SPY,67,237.28999,239.44000,238.95000,96081750,237.56000,0.008375
84398,03/16/2017,SPY,67,238.10001,239.20000,238.48000,78343951,239.11000,-0.001627
84398,03/17/2017,SPY,67,237.03000,237.97000,237.03000,89002111,237.75000,-0.001314
84398,03/20/2017,SPY,67,236.32001,237.36000,236.77000,52536979,237.03000,-0.002010
84398,03/21/2017,SPY,67,233.58000,237.61000,233.73000,131809275,237.47000,-0.012408
84398,03/22/2017,SPY,67,233.05000,234.61000,234.28000,97569204,233.77000,0.001890
84398,03/23/2017,SPY,67,233.60001,235.34000,234.03000,100410277,234.00000,-0.001060
84398,03/24/2017,SPY,67,232.96001,235.03999,233.86000,112504853,234.38000,-0.000844
84398,03/27/2017,SPY,67,231.61000,233.92000,233.62000,87454452,231.92999,-0.001020
84398,03/28/2017,SPY,67,233.14000,235.81000,235.32001,93483915,233.27000,0.007251
84398,03/29/2017,SPY,67,234.72501,235.81000,235.53999,61950354,234.99001,0.001085
84398,03/30/2017,SPY,67,235.27000,236.52000,236.28999,56737890,235.47000,0.002935
84398,03/31/2017,SPY,67,235.67999,236.50999,235.74001,73733094,235.89999,-0.002255
84398,04/03/2017,SPY,67,233.91000,236.03000,235.33000,85546486,235.80000,-0.001642
84398,04/04/2017,SPY,67,234.55499,235.58000,235.48000,56466195,235.00000,0.000560
84398,04/05/2017,SPY,67,234.53999,237.39000,234.78000,108800604,236.25999,-0.003055
84398,04/06/2017,SPY,67,234.42500,236.03999,235.44000,69135757,234.94000,0.001929
84398,04/07/2017,SPY,67,234.64000,236.00000,235.20000,74412311,235.14999,-0.000827
84398,04/10/2017,SPY,67,234.73000,236.25500,235.34000,67615302,235.36000,0.000688
84398,04/11/2017,SPY,67,233.34000,235.17999,235.06000,88045276,234.89999,-0.001434
84398,04/12/2017,SPY,67,233.77000,234.96001,234.03000,81864436,234.74001,-0.003760
84398,04/13/2017,SPY,67,232.50999,234.49001,232.50999,92880394,233.64000,-0.006815
84398,04/17/2017,SPY,67,232.88000,234.57001,234.57001,68405367,233.11000,0.008613
84398,04/18/2017,SPY,67,233.08000,234.49001,233.87000,83225821,233.72000,-0.002903
84398,04/19/2017,SPY,67,233.17999,234.95000,233.44000,68699868,234.52000,-0.001716
84398,04/20/2017,SPY,67,233.78000,235.84500,235.34000,92572186,234.14999,0.007557
84398,04/21/2017,SPY,67,234.13000,235.31000,234.59000,110389847,235.25000,-0.003035
84398,04/24/2017,SPY,67,234.56281,237.41000,237.17000,119209877,237.17999,0.010840
84398,04/25/2017,SPY,67,237.81000,238.95000,238.55000,76698265,237.91000,0.006091
84398,04/26/2017,SPY,67,238.35001,239.53000,238.39999,84702455,238.50999,-0.000486
84398,04/27/2017,SPY,67,237.98000,238.95000,238.60001,57410326,238.77000,0.000553
84398,04/28/2017,SPY,67,237.92999,238.92999,238.08000,63532845,238.89999,-0.001913
84398,05/01/2017,SPY,67,238.19501,239.17000,238.67999,66882521,238.67999,0.001732
84398,05/02/2017,SPY,67,238.30000,238.98000,238.77000,57375732,238.84000,0.001189
84398,05/03/2017,SPY,67,237.70000,238.87750,238.48000,73137731,238.28999,-0.001271
84398,05/04/2017,SPY,67,237.78000,238.92250,238.75999,61462732,238.83000,0.000582
84398,05/05/2017,SPY,67,238.67999,239.72000,239.70000,62001269,239.19000,0.004089
84398,05/08/2017,SPY,67,239.17000,239.92000,239.66000,48385730,239.75000,0.000038
84398,05/09/2017,SPY,67,239.03999,240.19000,239.44000,51363200,239.96001,-0.001025
84398,05/10/2017,SPY,67,239.14999,239.87000,239.87000,54293799,239.39000,0.001131
84398,05/11/2017,SPY,67,238.13000,239.57001,239.38000,62358346,239.35001,-0.002163
84398,05/12/2017,SPY,67,238.67000,239.42731,238.98000,53912730,239.09000,-0.001478
84398,05/15/2017,SPY,67,239.45000,240.44000,240.30000,61918937,239.47000,0.004776
84398,05/16/2017,SPY,67,239.63000,240.67000,240.08000,51241791,240.64000,-0.000687
84398,05/17/2017,SPY,67,235.75000,238.64000,235.82001,172174107,238.10001,-0.018178
84398,05/18/2017,SPY,67,235.42999,237.75000,236.77000,107047656,235.73000,0.003687
84398,05/19/2017,SPY,67,237.27000,239.08000,238.31000,115011373,237.33000,0.006767
84398,05/22/2017,SPY,67,238.82001,239.71001,239.52000,61010602,238.89999,0.005160
84398,05/23/2017,SPY,67,239.50999,240.24001,240.05000,48341683,239.95000,0.001838
84398,05/24/2017,SPY,67,239.92999,240.73000,240.61000,49181099,240.32001,0.002489
84398,05/25/2017,SPY,67,240.96001,242.08000,241.75999,64071661,241.20000,0.004442
84398,05/26/2017,SPY,67,241.45000,241.89999,241.71001,46629905,241.53999,0.000311
84398,05/30/2017,SPY,67,241.16000,241.78999,241.50000,35201897,241.34000,-0.001205
84398,05/31/2017,SPY,67,240.64000,241.88000,241.44000,91796016,241.84000,-0.000460
84398,06/01/2017,SPY,67,241.64000,243.38000,243.36000,68962024,241.97000,0.007571
84398,06/02/2017,SPY,67,243.08000,244.35001,244.17000,88666128,243.42000,0.003708
84398,06/05/2017,SPY,67,243.75999,244.30000,243.99001,44698825,243.97000,-0.001218
84398,06/06/2017,SPY,67,243.12000,243.98000,243.21001,50375430,243.34000,-0.002779
84398,06/07/2017,SPY,67,242.83000,243.92000,243.66000,54144311,243.60001,0.001568
84398,06/08/2017,SPY,67,243.17000,244.33000,243.78000,65950691,243.77000,0.000267
84398,06/09/2017,SPY,67,241.95000,245.00999,243.41000,132256362,244.09000,-0.000830
84398,06/12/2017,SPY,67,242.38000,243.42000,243.36000,86108102,243.13000,-0.000979
84398,06/13/2017,SPY,67,243.57990,244.61000,244.55000,60066953,243.98000,0.004511
84398,06/14/2017,SPY,67,243.28999,244.87000,244.24001,78602311,244.86000,-0.000996
84398,06/15/2017,SPY,67,242.36000,243.91000,243.77000,66464888,242.67999,-0.002240
84398,06/16/2017,SPY,67,241.63370,242.83000,242.64000,84553097,242.77000,0.000284
84398,06/19/2017,SPY,67,243.48000,244.73000,244.66000,65123802,243.59000,0.008347
84398,06/20/2017,SPY,67,242.99001,244.25999,243.00999,56906368,244.25000,-0.006697
84398,06/21/2017,SPY,67,242.41000,243.59000,242.95000,55977569,243.42000,-0.000583
84398,06/22/2017,SPY,67,242.64000,243.53000,242.84000,44148059,242.96001,-0.000456
84398,06/23/2017,SPY,67,242.47000,243.50999,243.13000,66986801,242.91000,0.001561
84398,06/26/2017,SPY,67,243.04500,244.38000,243.28999,56700477,243.89999,0.000316
84398,06/27/2017,SPY,67,241.31000,243.38000,241.33000,82247666,243.03999,-0.008073
84398,06/28/2017,SPY,67,242.23000,243.71500,243.49001,70042599,242.50000,0.008808
84398,06/29/2017,SPY,67,239.95500,243.72000,241.35001,106949719,243.66000,-0.008600
84398,06/30/2017,SPY,67,241.57500,242.71001,241.80000,86820694,242.28000,0.001533
84398,07/03/2017,SPY,67,242.21001,243.38000,242.21001,39153806,242.88000,0.002311
84398,07/05/2017,SPY,67,241.70000,243.00999,242.77000,54427596,242.63000,0.001453
84398,07/06/2017,SPY,67,240.34000,242.03000,240.55000,66115317,241.89000,-0.009369
84398,07/07/2017,SPY,67,240.56450,242.28000,242.11000,57972268,241.21001,0.006403
84398,07/10/2017,SPY,67,241.75999,242.80000,242.37000,36663274,241.95000,0.000928
84398,07/11/2017,SPY,67,240.85001,242.55000,242.19000,50354614,242.16000,-0.000783
84398,07/12/2017,SPY,67,243.30000,244.20000,244.00999,59610405,243.30000,0.007306
84398,07/13/2017,SPY,67,243.75999,244.55000,244.42000,39471637,244.02000,0.001875
84398,07/14/2017,SPY,67,244.31000,245.97000,245.56000,60262692,244.42999,0.004674
84398,07/17/2017,SPY,67,245.33000,245.91000,245.53000,33531917,245.47000,-0.000053
84398,07/18/2017,SPY,67,244.67000,245.72000,245.66000,42742498,245.06000,0.000598
84398,07/19/2017,SPY,67,246.00999,247.00000,246.99001,51034260,246.02000,0.005373
84398,07/20/2017,SPY,67,246.47000,247.42000,247.10001,47135183,247.28000,-0.000154
84398,07/21/2017,SPY,67,246.17999,246.91000,246.88000,88711019,246.44000,-0.000368
84398,07/24/2017,SPY,67,246.28000,246.98000,246.82001,46622256,246.78999,-0.001064
84398,07/25/2017,SPY,67,247.16000,247.80000,247.42000,54915591,247.67999,0.002923
84398,07/26/2017,SPY,67,247.13000,247.78999,247.42999,47575422,247.75000,0.000283
84398,07/27/2017,SPY,67,245.67999,248.00000,247.20000,70766568,247.96001,-0.000973
84398,07/28/2017,SPY,67,246.13000,247.06000,246.91000,50088359,246.64999,-0.001341
84398,07/31/2017,SPY,67,246.53000,247.48000,246.77000,65838659,247.37000,-0.000728
84398,08/01/2017,SPY,67,246.71600,247.50000,247.32001,55050401,247.46001,0.002449
84398,08/02/2017,SPY,67,246.37000,247.60001,247.44000,47211216,247.47000,0.000493
84398,08/03/2017,SPY,67,246.64000,247.34000,246.96001,40855997,247.31000,-0.002184
84398,08/04/2017,SPY,67,246.97000,247.78999,247.41000,60191838,247.52000,0.001889
84398,08/07/2017,SPY,67,247.37000,247.87000,247.87000,31995021,247.49001,0.001647
84398,08/08/2017,SPY,67,246.83000,248.91000,247.25999,61719353,247.50999,-0.002414
84398,08/09/2017,SPY,67,246.06000,247.31000,247.25000,62632619,246.47000,-0.000364
84398,08/10/2017,SPY,67,243.70000,246.44000,243.75999,120479470,246.28999,-0.014474
84398,08/11/2017,SPY,67,243.75000,244.80000,244.12000,74869947,244.02000,0.001276
84398,08/14/2017,SPY,67,245.55000,246.78999,246.53999,73291919,245.59000,0.010044
84398,08/15/2017,SPY,67,246.16000,247.00000,246.50999,55242746,246.98000,-0.000499
84398,08/16/2017,SPY,67,246.45000,247.57001,246.94000,56715544,247.11000,0.001420
84398,08/17/2017,SPY,67,243.09000,246.60001,243.09000,128490396,246.24001,-0.015437
84398,08/18/2017,SPY,67,242.20000,244.18900,242.71001,136747986,242.89999,-0.001835
84398,08/21/2017,SPY,67,241.83000,243.20000,242.89999,65469736,242.64000,0.001163
84398,08/22/2017,SPY,67,243.55000,245.62000,245.44000,63140101,243.57001,0.009941
84398,08/23/2017,SPY,67,244.16000,245.05000,244.56000,50203837,244.33000,-0.003454
84398,08/24/2017,SPY,67,243.75000,245.17999,243.99001,50741671,245.00000,-0.002074
84398,08/25/2017,SPY,67,244.39000,245.61000,244.56000,64445912,244.89999,0.001673
84398,08/28/2017,SPY,67,244.09000,245.20000,244.57001,40565606,245.17000,0.000487
84398,08/29/2017,SPY,67,242.92999,245.14999,244.85001,51135715,243.06000,0.000843
84398,08/30/2017,SPY,67,244.62000,246.32001,246.00999,62030805,244.83000,0.004615
84398,08/31/2017,SPY,67,246.04730,247.77000,247.49001,103803880,246.72000,0.005721
84398,09/01/2017,SPY,67,247.67000,248.33000,247.84000,62006989,247.92000,0.001982
84398,09/05/2017,SPY,67,244.95000,247.52000,246.06000,91398777,247.25999,-0.007551
84398,09/06/2017,SPY,67,246.23000,247.28000,246.89999,57916867,246.84000,0.003129
84398,09/07/2017,SPY,67,246.39999,247.27000,246.87000,58034730,247.25000,-0.000178
84398,09/08/2017,SPY,67,246.30000,247.11000,246.58000,63832825,246.53999,-0.001489
84398,09/11/2017,SPY,67,248.02000,249.30000,249.21001,71364848,248.03999,0.010839
84398,09/12/2017,SPY,67,249.42000,250.09000,250.05000,56896027,249.63000,0.003364
84398,09/13/2017,SPY,67,249.59000,250.21001,250.17000,59228002,249.72000,0.000757
84398,09/14/2017,SPY,67,249.60001,250.32001,250.09000,95446349,249.80000,-0.001101
84398,09/15/2017,SPY,67,248.57001,249.28999,249.19000,95432382,248.69000,0.001847
84398,09/18/2017,SPY,67,249.28000,250.12000,249.72000,46235238,249.61000,0.001456
84398,09/19/2017,SPY,67,249.60001,250.07001,249.97000,47108148,250.00000,0.001110
84398,09/20/2017,SPY,67,248.92000,250.19000,250.06000,59574083,250.07001,0.000634
84398,09/21/2017,SPY,67,249.18500,249.98000,249.39000,48211398,249.88000,-0.003046
84398,09/22/2017,SPY,67,249.02000,249.63000,249.44000,51214032,249.05000,0.000648
84398,09/25/2017,SPY,67,248.08000,249.55321,248.92999,57064357,249.14999,-0.002222
84398,09/26/2017,SPY,67,248.80499,249.70000,249.08000,54081959,249.42000,0.000072
84398,09/27/2017,SPY,67,248.87000,250.49001,250.05000,81001426,249.88000,0.004085
84398,09/28/2017,SPY,67,249.63000,250.44000,250.35001,44778841,249.73000,0.001205
84398,09/29/2017,SPY,67,250.13000,251.32001,251.23000,85578002,250.34000,0.003705
84398,10/02/2017,SPY,67,251.29260,252.32001,252.32001,59022985,251.49001,0.003874
84398,10/03/2017,SPY,67,252.23000,252.89000,252.86000,66810169,252.46001,0.002159
84398,10/04/2017,SPY,67,252.56000,253.44000,253.16000,55953619,252.69000,0.001247
84398,10/05/2017,SPY,67,253.19600,254.67999,254.66000,63522757,253.53999,0.005647
84398,10/06/2017,SPY,67,253.85001,254.70081,254.37000,80645998,254.14999,-0.001074
84398,10/09/2017,SPY,67,253.64999,254.70000,253.95000,35803138,254.63000,-0.001804
84398,10/10/2017,SPY,67,253.98000,255.05000,254.62000,43057363,254.60001,0.002322
84398,10/11/2017,SPY,67,254.32001,255.02000,255.02000,47674325,254.50999,0.001803
84398,10/12/2017,SPY,67,254.36501,255.06000,254.64000,47065144,254.66000,-0.001687
84398,10/13/2017,SPY,67,254.64000,255.27000,254.95000,54800435,255.14000,0.000878
84398,10/16/2017,SPY,67,254.82001,255.50999,255.28999,38221675,255.21001,0.001751
84398,10/17/2017,SPY,67,254.98000,255.52000,255.47000,31560964,255.23000,0.000672
84398,10/18/2017,SPY,67,255.50000,255.95000,255.72000,40888330,255.89999,0.000742
84398,10/19/2017,SPY,67,254.35001,255.83000,255.78999,61903788,254.83000,0.000328
84398,10/20/2017,SPY,67,255.77440,257.14001,257.10999,89176377,256.70001,0.005117
84398,10/23/2017,SPY,67,256.01999,257.51001,256.10999,63915306,257.48001,-0.003972
84398,10/24/2017,SPY,67,256.14999,256.82999,256.56000,66935910,256.60001,0.001618
84398,10/25/2017,SPY,67,254.00000,256.31000,255.28999,103715291,256.17999,-0.004663
84398,10/26/2017,SPY,67,255.48000,256.29999,255.62000,69797972,255.99001,0.001271
84398,10/27/2017,SPY,67,255.62540,257.89001,257.70999,85562544,256.47000,0.008073
84398,10/30/2017,SPY,67,256.41000,257.60001,256.75000,54285687,257.07001,-0.003192
84398,10/31/2017,SPY,67,256.80499,257.44000,257.14999,60304781,257.17999,0.000944
84398,11/01/2017,SPY,67,257.07001,258.42999,257.48999,54202736,258.04001,0.001592
84398,11/02/2017,SPY,67,256.19000,257.75000,257.59000,56449535,257.41000,0.000190
84398,11/03/2017,SPY,67,257.29999,258.50000,258.45001,59589730,257.76999,0.003097
84398,11/06/2017,SPY,67,258.22000,259.00000,258.85001,49652598,258.29999,0.001271
84398,11/07/2017,SPY,67,258.09000,259.35001,258.67001,57502161,258.97000,-0.000189
84398,11/08/2017,SPY,67,258.14999,259.22000,259.10999,50469579,258.47000,0.001444
84398,11/09/2017,SPY,67,256.35999,258.39001,258.17001,95085497,257.73001,-0.003762
84398,11/10/2017,SPY,67,257.37000,258.29260,258.09000,59984662,257.73001,-0.000898
84398,11/13/2017,SPY,67,257.26999,258.59000,258.32999,50228648,257.31000,0.000984
84398,11/14/2017,SPY,67,256.51999,257.85001,257.73001,61315152,257.41000,-0.002310
84398,11/15/2017,SPY,67,255.63000,257.22000,256.44000,80811525,256.62000,-0.005526
84398,11/16/2017,SPY,67,257.47479,259.04001,258.62000,67777027,257.51999,0.008196
84398,11/17/2017,SPY,67,257.76999,258.58820,257.85999,75756833,258.22000,-0.002626
84398,11/20/2017,SPY,67,257.85999,258.52499,258.29999,48075514,258.14001,0.001276
84398,11/21/2017,SPY,67,258.26270,260.20001,259.98999,69176799,259.17999,0.006541
84398,11/22/2017,SPY,67,259.57001,260.14999,259.76001,45033392,260.00000,-0.000750
84398,11/24/2017,SPY,67,260.16000,260.48001,260.35999,27856514,260.32001,0.002056
84398,11/27/2017,SPY,67,260.00000,260.75000,260.23001,52274922,260.41000,-0.000384
84398,11/28/2017,SPY,67,260.65500,262.89999,262.87000,98971719,260.76001,0.009848
84398,11/29/2017,SPY,67,262.20001,263.63000,262.70999,77512102,263.01999,-0.000369
84398,11/30/2017,SPY,67,263.67001,266.04999,265.01001,127894389,263.76001,0.008191
84398,12/01/2017,SPY,67,260.76001,265.31000,264.45999,164390902,264.76001,-0.002024
84398,12/04/2017,SPY,67,264.07999,266.79999,264.14001,94040560,266.31000,-0.001052
84398,12/05/2017,SPY,67,263.04001,265.14999,263.19000,77994544,264.42999,-0.003739
84398,12/06/2017,SPY,67,262.70999,263.73001,263.23999,75898566,262.87000,-0.000114
84398,12/07/2017,SPY,67,262.94000,264.42999,264.07001,77218569,263.09000,0.002932
84398,12/08/2017,SPY,67,264.03149,265.51999,265.51001,76563873,264.98999,0.005506
84398,12/11/2017,SPY,67,265.47931,266.38000,266.31000,83077533,265.57999,0.003202
84398,12/12/2017,SPY,67,266.34500,267.32001,266.78000,85195750,266.57001,0.001549
84398,12/13/2017,SPY,67,266.64999,267.56000,266.75000,102905409,267.06000,-0.000473
84398,12/14/2017,SPY,67,265.60001,267.22000,265.66000,100666692,267.09000,-0.004071
84398,12/15/2017,SPY,67,265.39001,267.04001,266.51001,144610290,265.45001,0.008974
84398,12/18/2017,SPY,67,267.98001,268.60001,268.20001,83653572,268.10001,0.005363
84398,12/19/2017,SPY,67,267.09000,268.53000,267.17001,82382876,268.48001,-0.003230
84398,12/20/2017,SPY,67,266.69000,268.32999,267.03000,76751500,268.26999,-0.000828
84398,12/21/2017,SPY,67,267.29999,268.38501,267.57999,67032339,267.73999,0.001986
84398,12/22/2017,SPY,67,266.89999,267.63501,267.51001,78720873,267.60001,-0.000458
84398,12/26/2017,SPY,67,266.88501,267.43771,267.19000,45244433,267.04999,-0.001058
84398,12/27/2017,SPY,67,267.01001,267.73001,267.32001,57750986,267.38000,0.000791
84398,12/28/2017,SPY,67,267.45001,267.92001,267.87000,45116139,267.89001,0.001834
84398,12/29/2017,SPY,67,266.64001,268.54999,266.85999,96007424,268.53000,-0.005183
84398,01/02/2018,SPY,67,267.39999,268.81000,268.76999,86655749,267.84000,0.008303
84398,01/03/2018,SPY,67,268.95999,270.64001,270.47000,90070416,268.95999,0.006399
84398,01/04/2018,SPY,67,270.54471,272.16000,271.60999,80636408,271.20001,0.004029
84398,01/05/2018,SPY,67,271.95001,273.56000,273.42001,83523995,272.51001,0.007034
84398,01/08/2018,SPY,67,272.98001,274.10001,273.92001,57319192,273.31000,0.001662
84398,01/09/2018,SPY,67,274.08099,275.25000,274.54001,57253957,274.39999,0.001303
84398,01/10/2018,SPY,67,272.92001,274.42001,274.12000,69574318,273.67999,-0.001112
84398,01/11/2018,SPY,67,274.56000,276.12000,276.12000,62361455,274.75000,0.007034
84398,01/12/2018,SPY,67,276.08191,278.10999,277.92001,90816076,276.42001,0.006750
84398,01/16/2018,SPY,67,276.17999,280.09000,276.97000,106555142,279.35001,-0.003524
84398,01/17/2018,SPY,67,276.97000,280.04999,279.60999,113258799,278.03000,0.009415
84398,01/18/2018,SPY,67,278.57999,279.95999,279.14001,100728006,279.48001,-0.001616
84398,01/19/2018,SPY,67,279.14001,280.41000,280.41000,140920098,279.79999,0.004385
84398,01/22/2018,SPY,67,280.10999,282.69000,282.69000,91322408,280.17001,0.008067
84398,01/23/2018,SPY,67,282.37000,283.62000,283.29001,97084700,282.73999,0.002174
84398,01/24/2018,SPY,67,281.84000,284.70001,283.17999,134816117,284.01999,-0.000560
84398,01/25/2018,SPY,67,282.40500,284.26999,283.29999,84587313,284.16000,0.000603
84398,01/26/2018,SPY,67,283.95999,286.62851,286.57999,107743119,284.25000,0.011841
84398,01/29/2018,SPY,67,284.50000,286.42999,284.67999,90118337,285.92999,-0.006732
84398,01/30/2018,SPY,67,281.22000,284.73599,281.76001,131796419,282.60001,-0.010899
84398,01/31/2018,SPY,67,280.67999,283.29999,281.89999,118948131,282.73001,0.000489
84398,02/01/2018,SPY,67,280.67999,283.06000,281.57999,90102470,281.07001,-0.000648
84398,02/02/2018,SPY,67,275.41000,280.23001,275.45001,173174790,280.07999,-0.021209
84398,02/05/2018,SPY,67,263.31000,275.85001,263.92999,294681816,273.45001,-0.040979
84398,02/06/2018,SPY,67,258.70001,269.70001,269.13000,355026782,259.94000,0.017441
84398,02/07/2018,SPY,67,267.57999,272.35999,267.67001,167376100,268.50000,-0.005002
84398,02/08/2018,SPY,67,257.59000,268.17001,257.63000,246449505,268.01001,-0.037536
84398,02/09/2018,SPY,67,252.92000,263.60999,261.50000,283565315,260.79999,0.014936
84398,02/12/2018,SPY,67,261.66440,267.01001,265.34000,143735976,263.82999,0.013915
84398,02/13/2018,SPY,67,263.31000,266.62000,266.00000,81223640,263.97000,0.002613
84398,02/14/2018,SPY,67,264.29999,270.00000,269.59000,120735685,264.31000,0.013402
84398,02/15/2018,SPY,67,268.76999,273.04001,273.03000,111200286,271.57001,0.012069
84398,02/16/2018,SPY,67,272.26999,275.32001,273.10999,160420135,272.32001,0.000373
84398,02/20/2018,SPY,67,270.50000,273.67001,271.39999,86369662,272.03000,-0.005841
84398,02/21/2018,SPY,67,269.94000,274.72000,270.04999,98883740,271.89999,-0.005497
84398,02/22/2018,SPY,67,269.64001,273.04999,270.39999,110511290,271.10001,0.000974
84398,02/23/2018,SPY,67,271.25000,274.70999,274.70999,92766428,271.79001,0.016028
84398,02/26/2018,SPY,67,275.26001,278.01001,277.89999,86491406,275.92999,0.011757
84398,02/27/2018,SPY,67,274.35999,278.92001,274.42999,99099165,278.10999,-0.012707
84398,02/28/2018,SPY,67,271.29001,276.19000,271.64999,121907767,275.67999,-0.011096
84398,03/01/2018,SPY,67,266.00000,273.17001,267.70001,176855077,271.41000,-0.013324
84398,03/02/2018,SPY,67,264.82001,269.72000,269.07999,139083217,265.79999,0.005072
84398,03/05/2018,SPY,67,267.60999,272.89001,272.19000,97307387,267.73001,0.011032
84398,03/06/2018,SPY,67,271.17999,273.39001,272.88000,79213163,273.29999,0.002639
84398,03/07/2018,SPY,67,270.20001,273.17999,272.78000,87063502,270.42001,-0.000484
84398,03/08/2018,SPY,67,272.42001,274.23999,274.10001,66901150,273.54999,0.004463
84398,03/09/2018,SPY,67,275.34000,278.87000,278.87000,113625335,275.70001,0.017379
84398,03/12/2018,SPY,67,278.08011,279.91000,278.51999,71924793,279.20001,-0.001274
84398,03/13/2018,SPY,67,276.03000,280.41000,276.72000,91968937,279.84000,-0.006364
84398,03/14/2018,SPY,67,274.67001,278.01999,275.29999,105895079,277.81000,-0.005724
84398,03/15/2018,SPY,67,274.42999,276.60999,275.00000,83433038,275.88000,-0.000782
84398,03/16/2018,SPY,67,274.14001,275.39001,274.20001,100343673,274.50000,0.001703
84398,03/19/2018,SPY,67,268.62000,274.39569,270.48999,109208442,273.35001,-0.014204
84398,03/20/2018,SPY,67,270.17999,271.67001,270.95001,59757271,270.94000,0.001482
84398,03/21/2018,SPY,67,270.19000,273.26999,270.42999,78709578,270.89999,-0.001844
84398,03/22/2018,SPY,67,263.35999,268.87000,263.67001,148785916,267.91000,-0.025163
84398,03/23/2018,SPY,67,257.82999,265.01999,258.04999,183534751,264.17001,-0.020967
84398,03/26/2018,SPY,67,259.41000,265.42999,265.10999,141956102,262.13000,0.027157
84398,03/27/2018,SPY,67,258.84000,266.76999,260.60001,129941445,266.17001,-0.017276
84398,03/28/2018,SPY,67,258.57999,262.64001,259.82999,146452306,260.75000,-0.002917
84398,03/29/2018,SPY,67,259.83890,265.26001,263.14999,124244790,261.12000,0.013770
84398,04/02/2018,SPY,67,254.67000,263.13000,257.47000,186286343,262.54999,-0.022337
84398,04/03/2018,SPY,67,256.84000,261.31000,260.76999,119956861,258.87000,0.012615
84398,04/04/2018,SPY,67,256.60001,264.35501,263.56000,123715339,256.75000,0.011566
84398,04/05/2018,SPY,67,264.32001,266.64001,265.64001,82652618,265.54999,0.006863
84398,04/06/2018,SPY,67,258.00000,265.10999,259.72000,179521209,263.42001,-0.021920
84398,04/09/2018,SPY,67,259.93561,264.84000,261.00000,105442932,261.37000,0.003337
84398,04/10/2018,SPY,67,262.98001,266.04001,265.14999,105573736,264.26999,0.016727
84398,04/11/2018,SPY,67,263.39001,265.64001,263.76001,91140243,263.47000,-0.005525
84398,04/12/2018,SPY,67,265.06000,267.00000,265.92999,68890480,265.26001,0.008251
84398,04/13/2018,SPY,67,264.01001,267.54001,265.14999,85079176,267.41000,-0.002887
84398,04/16/2018,SPY,67,266.07001,268.20001,267.32999,63405287,267.00000,0.008109
84398,04/17/2018,SPY,67,268.75000,270.87000,270.19000,64682036,269.32999,0.010662
84398,04/18/2018,SPY,67,269.87000,271.29999,270.39001,57303857,270.69000,0.000831
84398,04/19/2018,SPY,67,267.72000,269.88000,268.89001,77655909,269.64999,-0.005726
84398,04/20/2018,SPY,67,265.60999,269.06000,266.60999,99953133,268.81000,-0.008537
84398,04/23/2018,SPY,67,265.35001,267.89001,266.57001,65557954,267.26001,0.000056
84398,04/24/2018,SPY,67,261.28000,267.97620,262.98001,112885452,267.73001,-0.013381
84398,04/25/2018,SPY,67,260.85001,264.13000,263.63000,103840948,262.91000,0.001837
84398,04/26/2018,SPY,67,264.29001,267.24521,266.31000,67731942,264.79001,0.010434
84398,04/27/2018,SPY,67,265.50000,267.34000,266.56000,57053647,267.00000,0.001114
84398,04/30/2018,SPY,67,264.42999,267.89001,264.51001,82182324,267.26001,-0.008188
84398,05/01/2018,SPY,67,262.10999,265.10001,264.98001,74203365,263.87000,0.002549
84398,05/02/2018,SPY,67,262.76001,265.67999,263.20001,86368943,264.76001,-0.007206
84398,05/03/2018,SPY,67,259.04999,263.35999,262.62000,136311479,262.26001,-0.002254
84398,05/04/2018,SPY,67,261.14999,266.78922,266.01999,91222075,261.51999,0.012811
84398,05/07/2018,SPY,67,266.10999,268.01999,266.92001,55304907,266.89001,0.003458
84398,05/08/2018,SPY,67,265.14999,267.32501,266.92001,67499247,266.50000,-0.000266
84398,05/09/2018,SPY,67,267.09000,269.86499,269.50000,59666143,267.67999,0.009682
84398,05/10/2018,SPY,67,270.22000,272.39001,272.01999,72063931,270.34000,0.009371
84398,05/11/2018,SPY,67,271.57999,273.14999,272.85001,59871511,272.16000,0.001708
84398,05/14/2018,SPY,67,272.35999,274.07999,272.98001,54790606,273.34000,0.000884
84398,05/15/2018,SPY,67,270.03000,271.60999,271.10001,87036036,271.59000,-0.006842
84398,05/16/2018,SPY,67,271.10999,272.76001,272.23999,53942631,271.14001,0.004061
84398,05/17/2018,SPY,67,271.13000,273.23001,272.01001,56536400,271.94000,-0.000856
